GEOID,TREE-PCT,median-income
6037296401,21.806,92596
6037265410,26.152,92750
6037143500,27.527,92800
6059110114,5.927,92847
6059110001,6.786,92895
6037113211,11.515,92909
6037430802,19.941,93125
6037408629,21.325,93125
6059021817,15.593,93274
6059011710,7.559,93382
6071000403,11.066,93508
6071002018,12.852,93629
6059099230,7.376,93704
6037480703,26.3,93807
6059099404,8.036,93816
6059075603,18.153,93932
6037620101,15.367,93934
6037571101,15.047,93988
6071012200,1.677,94133
6037189400,32.542,94133
6037620001,12.435,94152
6037621104,4.165,94242
6059011718,9.479,94365
6059075813,21.05,94500
6059076201,5.363,94519
6059021816,22.758,94554
6037651302,20.625,94572
6059001901,8.268,94596
6037264302,22.081,94764
6037621324,5.342,94891
6037401201,10.454,95000
6037570901,11.417,95047
6037295103,11.117,95066
6071000816,12.566,95089
6059063302,12.38,95221
6037137000,23.836,95227
6059062612,22.052,95335
6037554517,8.795,95521
6037265201,28.447,95583
6037403304,14.693,95593
6037214700,9.835,95648
6059110004,6.705,95761
6071000109,19.868,95784
6037301501,19.998,95833
6037139402,26.324,96071
6059052525,12.742,96310
6037216800,10.436,96326
6037554512,9.847,96351
6059001505,19.052,96354
6059052523,12.489,96364
6037214800,5.873,96422
6059052526,11.745,96467
6037431600,14.052,96509
6037670407,15.445,96543
6059052520,14.912,96563
6037650701,4.529,96579
6037573800,16.552,96625
6071000108,13.507,96650
6037408625,18.3,96767
6037276400,15.783,96781
6037273902,4.469,96801
6059052528,16.702,96813
6037463300,25.292,96938
6037554516,8.019,96959
6037573403,9.935,97069
6037214501,11.586,97100
6059011402,24.591,97225
6037571800,25.758,97361
6037463900,28.347,97375
6059099408,6.078,97500
6059110304,4.597,97586
6037430701,15.159,97866
6037195100,27.298,97878
6059099225,11.182,97934
6037108102,13.866,97957
6059099605,10.627,97972
6037651304,16.115,97990
6037103300,17.709,98065
6059052511,16.845,98106
6037189202,32.468,98407
6037550000,6.972,98438
6037214000,7.967,98438
6037462500,17.233,98482
6037267100,18.05,98536
6037703002,8.786,98659
6037137401,22.452,98711
6037650501,6.531,98716
6037262704,29.295,98854
6037670701,22.336,98864
6037621400,9.9,98947
6037265100,42.762,98950
6037571300,12.916,99120
6037460301,15.168,99247
6037406402,15.528,99706
6059099906,7.817,99740
6037430501,14.534,99891
6037275302,5.686,100000
6037554519,9.467,100096
6059099224,7.655,100119
6071002035,5.412,100391
6037408703,12.941,100417
6037574400,22.042,100442
6037273100,14.338,100536
6037271400,13.558,100625
6037194500,11.647,100656
6071000813,8.07,100753
6037300301,9.581,100783
6037137402,22.096,100913
6059062702,11.468,101198
6059110015,3.549,101295
6037480202,25.356,101375
6059110108,5.442,101429
6037108104,15.63,101429
6037137302,18.163,101628
6037574500,15.926,101707
6037108101,10.627,101728
6059052517,14.076,101801
6037408627,21.304,101923
6037480500,26.329,102050
6059075702,14.864,102063
6037403320,10.537,102083
6037297400,17.279,102132
6059099237,6.832,102230
6059052421,11.109,102264
6059011709,7.467,102379
6037574901,14.666,102434
6059052506,13.487,102500
6037101122,15.849,102719
6037401304,16.462,102904
6071000820,7.123,103036
6037650502,8.325,103315
6037301400,20.411,103407
6037574000,15.103,103478
6037408706,16.517,103500
6037310300,17.531,103500
6037403408,17.031,103549
6037620522,5.636,103580
6037701601,18.961,103611
6059099604,7.28,103681
6037554522,11.405,103882
6037650702,7.786,103958
6037403316,11.053,104196
6059021915,28.636,104667
6037670416,23.616,104792
6037480201,26.788,105000
6059110012,8.157,105049
6059099246,7.393,105087
6037134421,18.338,105161
6037621102,4.279,105206
6037113301,11.528,105208
6059099231,9.346,105375
6059062628,27.824,105417
6037573902,10.95,105560
6037276000,14.13,105642
6059021905,8.918,105649
6037460100,30.465,105729
6037403324,14.787,105739
6071002011,13.721,105817
6037141400,19.453,105875
6071002017,17.868,105878
6059110007,12.731,105972
6059099233,7.863,106125
6059062630,14.644,106364
6037106641,16.756,106418
6037464000,29.029,106529
6059110010,7.696,106550
6059001602,30.339,106587
6037430302,27.941,106644
6059052515,15.77,106867
6071000804,13.88,106905
6037651201,18.706,107159
6059011716,8.95,107392
6059021917,20.89,107446
6059021807,19.4,107578
6059021916,28.958,107583
6037214100,17.011,107599
6037620702,7.069,107607
6037274100,4.533,107703
6037143700,28.929,107750
6071000117,11.154,108269
6037406412,16.876,108333
6037621001,7.938,108431
6071000815,6.812,108750
6037403404,16.097,109049
6037430400,22.437,109323
6037143800,33.986,109345
6037480702,33.653,109402
6059021810,12.19,109444
6059021825,5.719,109531
6037503602,22.244,109552
6037574602,17.184,109637
6037115101,22.86,109737
6071002014,9.695,109792
6037106645,20.789,110083
6037620602,9.193,110197
6037276601,12.549,110256
6037463000,13.244,110625
6037573700,16.995,110741
6037401001,11.58,110815
6059062631,29.934,111750
6037138000,21.69,111818
6037278102,4.482,111964
6037500201,29.251,112150
6037195202,27.041,112226
6037620201,1.027,112321
6059062644,19.683,112439
6059063500,1.592,112482
6059001707,14.872,112692
6037620904,3.403,112986
6071000814,12.119,113575
6059099238,6.01,113750
6059110006,11.988,113750
6037111204,17.115,113818
6037621002,0.396,114206
6037300100,19.087,114519
6037113102,17.962,114625
6037701304,22.459,114708
6037460000,15.658,114966
6037111206,18.358,115000
6059052522,15.9,115078
6037108202,3.916,115093
6071000105,10.98,115270
6071002021,8.992,115400
6059052527,13.237,115478
6059021823,10.546,115694
6037620701,5.167,116046
6059075808,13.894,116181
6037670403,17.789,116250
6037300902,12.572,116420
6037461200,29.409,116667
6037400207,18.979,117072
6037269000,28.424,117404
6037137504,16.642,118409
6037670411,22.033,118768
6059063400,13.183,118947
6059001706,28.73,119097
6037670413,17.36,119214
6037602302,5.603,119318
6037139701,25.748,119886
6059063009,14.89,120000
6037621201,7.046,120109
6037702700,16.088,120144
6037463700,21.797,120221
6059075703,16.288,120338
6071000115,5.917,120489
6071002031,7.905,120500
6037265602,14.289,121250
6037139703,22.648,121250
6059075605,26.624,121389
6037300901,16.39,121531
6059075814,23.376,121612
6059021820,13.66,121700
6037480002,16.738,121875
6037194200,24.797,122125
6059099245,10.844,122700
6037500100,25.184,122900
6037108103,13.157,123000
6059021920,18.547,124063
6037141600,23.023,124327
6037620305,4.906,124500
6059099514,6.227,125938
6037462600,23.96,125938
6037670405,19.408,126000
6037500202,31.695,126350
6037670201,40.342,126400
6059052417,12.264,127072
6037300702,7.688,127366
6037274202,2.427,127909
6037620501,6.273,127989
6037400206,16.555,128313
6037143901,35.876,128359
6059052419,11.81,128600
6037403403,11.629,128672
6059099513,3.862,129688
6059099239,5.407,129688
6037400204,18.408,130145
6037620400,10.33,130147
6037461700,16.709,130625
6037800408,28.162,130734
6037464200,28.262,131150
6059075604,27.494,131484
6037189300,34.089,132083
6059099504,7.008,132292
6059021830,17.78,132321
6037670602,18.033,133132
6059062629,26.578,133409
6037262604,32.578,133813
6037194300,25.71,134536
6059075810,23.42,135909
6059062642,16.208,136125
6037106643,14.065,136147
6059063007,25.092,136413
6059021829,16.227,136875
6037269300,31.956,137683
6037620303,11.307,138125
6037277000,15.283,138718
6037301300,25.233,138750
6037194102,20.569,139048
6037460600,31.083,139444
6037141700,29.401,140357
6059063005,12.184,140417
6059062645,15.126,141058
6037800203,15.953,141410
6037620800,13.673,142702
6037670324,43.543,143120
6037403405,6.513,143125
6059021921,20.332,143657
6037403407,8.311,143750
6037800204,19.098,143750
6037137301,30.906,145120
6037670202,36.602,145227
6037139802,19.73,145714
6037139801,25.142,145833
6059075606,29.885,147455
6037139702,21.519,147625
6037463800,35.166,149211
6059062701,12.052,153929
6037265420,29.179,154000
6037269500,24.121,155000
6037460501,16.346,156250
6037211000,28.211,157000
6037262501,36.224,157721
6037460502,24.649,158750
6059075809,26.898,159107
6037261200,26.54,160195
6037141500,26.093,160197
6059110118,5.902,160212
6037262706,26.412,160323
6037620301,13.555,160851
6037134424,8.955,161875
6037670406,24.734,162813
6037464100,41.814,163155
6037261101,26.938,163500
6059021828,10.919,163578
6037264000,35.373,165236
6037430600,28.879,166146
6037262802,39.709,166164
6037115103,12.193,167866
6037262303,45.556,170850
6059021824,16.746,172574
6037701201,27.217,174398
6037670328,28.577,175703
6037460800,16.873,176364
6037262302,36.622,176625
6037700700,40.175,177794
6059099308,13.546,178750
6037261102,29.617,180234
6037670326,32.305,183889
6037670702,36.382,184718
6037620901,12.074,188958
6037262601,18.664,190000
6059062643,12.791,192337
6037262100,37.147,192417
6059062900,3.503,199091
6037980024,17.501,201250
6037460700,32.677,204554
6037670500,31.578,213906
6037700600,34.935,217546
6037262200,20.722,231648
